rated,turns,winner,white_rating,black_rating,moves,opening_name,opening_eco
True,80,draw,2180,1227,g1f3 c7c6 e2e4 g8f6 f1c4 f6e4 b1c3 e4d2 d1d2 e7e6 f3g1 d7d5 c4b5 b8d7 c3d5 e6d5 g1f3 f8d6 d2d5 d6h2 d5d7 c8d7 b5c6 d7c6 h1h2 d8d5 h2h1 e8g8 c1d2 a8b8 e1e2 d5d4 f3d4 a7a6 h1h7 c6d5 e2e3 b8a8 a1b1 d5a2 h7g7 g8h8 b1f1 h8g7 f1b1 a2b1 d4f5 g7f6 e3e2 f8c8 e2f1 c8c2 f5e3 c2d2 f1g1 d2f2 e3d5 f6g7 g1f2 b1f5 f2g1 a8d8 g2g4 d8d5 g4g5 f5e4 g1h2 d5g5 b2b4 e4c6 b4b5 g5h5 h2g3 h5b5 g3h2 b5b6 h2h3 c6d5 h3h4 b6e6,Generated,A00
True,28,black,1735,1254,e2e4 b8c6 b1c3 g7g5 g1f3 d7d5 a2a4 d5e4 f3g5 c8g4 c3e4 g8f6 g5h7 g4d1 f1e2 d1e2 d2d4 h8h7 e1e2 f6e4 a1a3 c6d4 e2d1 f7f6 a3a1 h7h2 c1g5 h2h1,Generated,A00
True,77,white,1752,1235,e2e4 e7e5 g1f3 g8f6 b1c3 b8c6 e1e2 f6d5 e4d5 f8c5 d2d4 c5d4 f3d4 d7d6 c1e3 c6d4 e2e1 c8g4 d1d4 b7b5 d4g4 e8g8 f1b5 a7a6 b5a6 d8d7 g4d7 a8a6 d7f7 f8f7 c3b1 f7f2 e1f2 a6b6 e3b6 c7b6 b1d2 h7h5 h1f1 e5e4 d2e4 g7g5 e4d6 g5g4 f1d1 g8g7 h2h4 g7h8 d1b1 h8g8 d6f5 g8h7 f2g1 h7h8 b1d1 b6b5 d5d6 g4g3 f5g3 h8h7 g3f5 h7h8 a1b1 h8g8 d1e1 g8h7 e1d1 h7h8 d1f1 h8g8 d6d7 g8h8 d7d8q h8h7 d8d7 h7g8 d7g7,Generated,A00
True,80,draw,1241,2001,g1f3 e7e5 f3e5 g8e7 b1c3 d7d5 c3d5 e7d5 e5f7 e8f7 d2d4 f7g8 e2e4 c8g4 d1g4 b8d7 g4d7 d5f6 d7c7 b7b6 c7d8 f6d5 e4d5 g7g5 d8b6 f8b4 e1e2 b4d6 c1g5 a7b6 g5e3 d6h2 a1e1 h2d6 h1h7 a8a2 h7h8 g8f7 h8e8 f7e8 b2b4 e8f8 b4b5 f8g7 e2d1 g7g8 f1d3 d6e5 d1c1 a2c2 c1c2 e5g7 c2b1 g7f6 d5d6 f6d4 e3f4 d4f2 d6d7 f2e1 d7d8b e1g3 d8f6 g3f4 f6d4 f4e5 d4b6 e5f6 b6e3 f6d4 e3f4 d4f6 d3e4 g8g7 e4c6 f6e7 f4e5 e7f6 e5d4 g7h7,Generated,A00
True,80,draw,2131,2133,e2e4 b8c6 g1e2 g8f6 d2d4 c6d4 d1d4 f6e4 d4a7 a8a7 b1c3 d7d6 c3e4 a7a2 c1e3 e7e5 e2d4 a2b2 f1d3 e5d4 e4d6 f8d6 d3h7 b2c2 h7c2 d6h2 e3d4 d8d4 a1a7 e8g8 a7b7 d4f2 e1f2 c8b7 c2d3 h2f4 f2g1 b7d5 h1h7 d5c6 d3c4 c6g2 g1g2 f8d8 g2h1 d8d2 c4f7 g8f7 h7h6 f4h6 h1g1 f7g8 g1h1 d2d6 h1h2 d6a6 h2h1 a6g6 h1h2 h6e3 h2h1 e3b6 h1h2 g6g2 h2h3 g2f2 h3g4 f2c2 g4h3 b6d4 h3g3 d4b6 g3h3 c2c1 h3h4 c1c6 h4g4 c6c2 g4h4 b6e3,Generated,A00
True,56,black,1356,2029,g1f3 b8a6 e2e4 e7e5 b1c3 a6c5 f3e5 c5e4 e5d7 d8d7 d2d4 e4c3 f1d3 c3d1 e1d1 g8f6 d3h7 f6h7 c1g5 h7g5 d1e1 f8c5 d4c5 h8h2 h1h2 d7c6 a2a4 c6c5 e1f1 g5e6 f1g1 c5c2 h2h8 e8e7 h8c8 c2b2 c8g8 b2f2 g1h1 f2d4 g8a8 d4a1 h1h2 a1a4 a8f8 e6f8 h2g1 f8g6 g1f1 a4g4 g2g3 g6e5 f1g2 g4f3 g2h3 f3h1,Generated,A00
True,80,draw,1275,1333,g1f3 d7d6 b1c3 c8h3 d2d3 b8c6 g2h3 d6d5 d3d4 e7e5 c3d5 d8d5 f3e5 d5h1 e5f7 g7g5 f7h8 c6d4 e2e4 h1f1 e1f1 d4c2 d1c2 g8f6 c2c7 f6d5 e4d5 f8b4 c7c6 e8f8 c1g5 b7c6 d5c6 a8d8 h8g6 f8g8 f1g1 b4d6 g5d8 h7g6 d8e7 d6h2 g1h1 h2e5 a2a4 e5b2 e7d6 b2a1 c6c7 a1d4 c7c8q g8g7 c8c5 d4c3 c5a7 g7h8 a7f7 c3b2 f7g6 b2a3 g6f6 h8h7 d6a3 h7g8 f6a6 g8h8 a6b6 h8g7 b6e3 g7h8 a3c1 h8g8 a4a5 g8g7 e3f4 g7h8 f4d6 h8g8 c1e3 g8h7,Generated,A00
True,80,draw,1660,1751,g1f3 g8f6 e2e4 b8c6 d2d3 f6e4 b1d2 d7d5 d2e4 e7e5 f3e5 c6e5 c1g5 d5e4 g5d8 e4d3 d1d3 f8b4 e1d1 c8e6 d8e7 e8e7 d3h7 h8h7 f1e2 e7f8 d1c1 f8g8 e2b5 e6a2 a1a2 h7h8 c1b1 a8c8 a2a7 h8h2 a7b7 h2h1 b1a2 h1d1 b7a7 f7f5 a7c7 b4c3 b2c3 d1f1 b5f1 c8c7 f1b5 c7c6 a2b1 c6d6 b5d3 d6d3 g2g3 d3c3 g3g4 f5g4 b1a2 c3c4 a2a1 g4g3 f2g3 c4c2 a1b1 c2b2 b1b2 g7g5 b2b1 g8f8 b1a2 e5c4 a2a1 f8g7 a1a2 c4d6 g3g4 g7h8 a2b2 h8g8,Generated,A00
True,47,white,1918,1719,e2e4 b8c6 b1c3 g8h6 d2d4 h6f5 g1f3 e7e5 d4e5 c6e5 c3b5 d7d5 f3e5 f8e7 d1d5 c8e6 e4f5 e6f5 d5b7 d8d3 f1d3 e7g5 d3f5 e8d8 c1g5 f7f6 b7a8 d8e7 a8f3 f6g5 f5h7 h8h7 b5a7 h7h8 e1g1 h8b8 a2a4 b8b2 e5g6 e7d8 a7b5 b2b5 a4b5 d8c8 f1d1 g5g4 a1a8,Generated,A00
True,80,draw,1932,1214,e2e4 b8c6 b1c3 d7d5 e4d5 a7a6 d5c6 g8f6 d2d4 d8d4 c6b7 e7e6 b7a8q d4c3 c1d2 c3b2 f1a6 b2a2 a1a2 e6e5 g1e2 f8e7 a8d5 e8g8 a6c8 f8d8 d5d6 e7d6 d2e3 d6c5 d1d8 c5f8 d8c7 f8c5 f2f3 f6e8 c7e5 e8f6 e5f6 g7f6 e1f1 c5e3 c8e6 f6f5 e2c1 e3c1 e6f7 g8f7 a2a1 f7g8 f1g1 c1f4 h2h4 f4d2 h4h5 g8h8 a1c1 d2c3 c1e1 c3e1 f3f4 e1g3 h1h4 g3h4 g1h2 h4e7 h2g1 e7d6 h5h6 h8g8 g2g4 g8f8 g4f5 d6a3 c2c4 a3b4 f5f6 b4c3 f6f7 c3e5,Generated,A00
True,80,draw,2038,1273,e2e4 g8f6 g1e2 f6g8 b1a3 d7d5 a3b5 d5e4 d2d4 e4d3 e2f4 b8d7 f4d3 e7e5 b5c7 d8c7 c1e3 f7f6 d3e5 c7e5 f1c4 e5e3 d1e2 f8d6 f2e3 f6f5 g2g4 f5g4 e1g1 d6h2 g1h2 g8h6 e3e4 d7b6 f1b1 c8f5 h2h1 b6a4 e4f5 e8d8 h1g1 h6f5 e2g4 a4c3 g4g7 f5g7 b2c3 g7e6 b1b7 h7h5 b7a7 a8a7 a1b1 e6d4 c3d4 a7a5 d4d5 a5d5 b1e1 d8c8 a2a3 c8b8 c4b3 h8h7 e1d1 d5e5 g1h2 e5d5 b3d5 h7c7 d5b3 c7d7 d1d7 b8a8 h2g1 a8b8 d7e7 h5h4 e7e3 h4h3,Generated,A00
True,80,draw,2112,1570,a2a3 e7e5 e2e4 b8c6 b1c3 f8a3 g1f3 g8e7 b2a3 e7d5 c3d5 d8f6 d5c7 e8e7 d2d4 e5d4 c7a8 f6f3 g2f3 e7e6 c1e3 d7d5 c2c4 d5c4 e3d4 c4c3 d4g7 c3c2 d1c2 c8d7 g7h8 c6d4 a8b6 d4c2 e1d2 a7b6 a1d1 c2b4 a3b4 e6e7 f1d3 d7e6 h8e5 e6d5 d1e1 e7d7 e4d5 d7c8 d2c1 c8d7 c1b1 d7e8 e1f1 h7h6 h1g1 b6b5 d5d6 e8d7 d3b5 d7e6 f3f4 e6f5 d6d7 b7b6 d7d8r h6h5 b5c4 f7f6 b4b5 f5e4 e5f6 e4f5 d8g8 h5h4 f1d1 f5f4 g8g7 h4h3 f6c3 f4f5,Generated,A00
True,80,draw,1985,1677,g1f3 e7e6 b1c3 g8f6 e2e4 f6e4 d2d4 b8c6 f1d3 e4f2 c1d2 f2d3 e1f1 d7d5 f1g1 d3b2 c3d5 b2d1 a1b1 d8d5 a2a3 f8a3 d2f4 d5d4 g1f1 a7a5 b1d1 d4d1 f1f2 d1f3 g2f3 a3d6 f2g2 e8f8 h2h3 d6f4 h1a1 f8g8 g2f1 c8d7 f1g1 a8e8 a1f1 c6d4 f1f2 d4f3 g1g2 e6e5 f2d2 d7h3 g2h1 f4d2 c2c3 f7f6 c3c4 h3e6 h1g2 h7h6 g2h1 f3d4 c4c5 d2c3 h1g1 f6f5 c5c6 d4c6 g1h2 c6d4 h2g1 g8f7 g1h2 a5a4 h2g1 e5e4 g1g2 f7g8 g2h1 e8d8 h1g2 c3b4,Generated,A00
True,80,draw,2010,1807,b1c3 g8f6 d2d4 d7d5 g1f3 b8c6 e2e4 g7g5 e4d5 d8d5 d1d3 d5f3 d3f3 c8e6 c1g5 e6a2 g5f6 c6d4 f6d4 a2c4 d4c5 c4d3 f1d3 h8g8 f3f7 e8d8 a1a7 h7h5 f7f8 d8d7 f8g8 a8a7 c5a7 c7c5 a7c5 d7c7 e1f1 h5h4 c5e7 h4h3 g8d5 b7b6 d3c4 h3g2 d5g2 c7b8 g2e4 b8a7 c4b3 a7a6 h2h3 a6a7 c3d5 a7b7 e4h7 b7b8 d5b6 b8c7 b6d5 c7b8 e7b4 b8c8 h7f5 c8b8 f1g2 b8a7 h1f1 a7b7 g2g1 b7b8 b4c3 b8a7 f1d1 a7a6 f5f6 a6a7 f6f3 a7a8 d1e1 a8a7,Generated,A00
True,70,black,1306,1490,b1c3 h7h5 e2e4 d7d5 d1h5 h8h5 g1f3 d5e4 c3e4 h5h2 d2d4 h2h1 c1d2 d8d4 d2f4 h1f1 e1e2 d4b2 e2f1 b2c2 f4c7 c2c7 a1d1 g8f6 d1d7 c8d7 f1g1 b8c6 e4f6 e7f6 g2g4 c6a5 f3e5 d7g4 e5f7 e8f7 a2a3 a5c4 a3a4 f7g8 a4a5 c4a5 g1h1 a5b3 h1g2 g4e6 g2g1 b3d4 g1f1 a8d8 f1g1 f8e7 g1h1 e7c5 f2f4 a7a6 h1h2 c7f4 h2g2 e6c8 g2g1 f4e4 g1f2 c8f5 f2g1 c5b6 g1f2 e4g4 f2e3 d4c2,Generated,A00
True,80,draw,2063,1684,g1f3 b8c6 b1c3 d7d5 e2e4 g8f6 f3g5 e7e5 e4d5 f8d6 d2d4 f6d5 g5f7 d6f8 f7d8 e8d8 c3d5 c6d4 d5c7 d8d7 d1d4 f8d6 d4e5 d6e5 e1e2 e5c7 e2e1 c7e5 c1e3 g7g6 a1c1 e5b2 c1a1 h8f8 e3d4 b2a1 f1d3 a1d4 f2f4 d4c5 f4f5 g6f5 h2h3 c5e3 h1f1 e3c5 g2g3 c5b6 f1f3 b6c5 f3f5 f8f5 d3f5 d7e7 f5e6 c8e6 a2a4 e7d8 e1d1 d8c8 c2c3 c8b8 g3g4 a7a6 d1e2 c5d4 h3h4 d4c3 g4g5 c3f6 g5f6 e6f7 e2e1 f7b3 e1f1 b3a4 f1f2 b8c7 f6f7 a4c6,Generated,A00
True,52,black,2121,1632,b1c3 g8f6 c3e4 d7d5 d2d3 d5e4 d3e4 f6e4 c1g5 e4g5 d1d4 b8c6 c2c4 e7e5 a1d1 d8d4 e2e4 g5e4 g1e2 d4c4 d1d7 e8d7 e2g3 e4f2 g3f5 f2h1 f1d3 h7h5 f5g7 f7f5 g7f5 c4a2 e1e2 h1g3 f5g3 f8b4 g3h5 h8h5 e2d1 a2b2 g2g3 b2h2 g3g4 h2g2 d1c1 g2g4 c1b2 h5h2 d3e2 h2e2 b2a1 g4g1,Generated,A00
True,80,draw,1309,1210,b1c3 b8c6 e2e4 d7d6 g1f3 g8f6 d2d4 c6d4 c1e3 d4f3 e1e2 e7e5 e2f3 f6e4 f3e4 d8e7 f1c4 e7d8 d1d6 f8d6 e3a7 c8e6 c4e6 f7e6 e4d3 d8e7 a7e3 e8f8 c3e4 a8a2 f2f4 e5f4 e3f4 a2a4 f4d6 a4e4 d6e7 f8g8 d3d2 e4b4 h1d1 b7b5 e7d6 b4h4 a1c1 e6e5 d6e5 h4h2 e5g7 h2g2 d2c3 g2g7 c3d3 g7g6 d3d2 g6g2 d2e3 g8f8 c1b1 g2c2 d1h1 c2g2 h1h7 f8g8 h7h3 g2e2 e3e2 h8h3 e2f2 h3h1 b1e1 h1e1 f2g2 e1e4 g2h2 e4c4 h2g1 c4a4 b2b4 a4b4,Generated,A00
True,42,black,1209,2040,e2e4 g8f6 g1f3 b8c6 b1c3 d7d5 e4d5 h8g8 d2d4 f6d5 f1c4 c6d4 e1g1 d4f3 d1f3 e7e5 c1d2 d5c3 d2c3 f8c5 f3b7 e8e7 b7a8 c5f2 g1h1 d8d5 a8d5 e5e4 c4a6 f2c5 a6c8 g8d8 f1f7 e7e8 f7g7 d8d5 c8h3 d5g5 g7c7 g5g2 a1g1 g2g1,Generated,A00
True,48,black,1721,2149,g1f3 b8c6 d2d4 g8f6 b1d2 c6d4 d2e4 d4e2 d1e2 f6g4 c1e3 g4e3 f2e3 e7e6 e2c4 d7d5 c4c7 f8c5 c7c8 d5e4 c8b7 e4f3 b7a8 d8a8 g2f3 a8f3 f1h3 f3h1 e1e2 h1a1 h3f5 c5e3 f5e6 f7e6 a2a3 a1a3 e2f1 a3b2 f1e2 e6e5 e2e1 b2c2 e1f1 e8g8 f1e1 c2h2 e1d1 h2d2,Generated,A00
True,80,draw,1557,1735,e2e4 a7a6 f1a6 b8a6 a2a4 a6c5 b2b4 a8a4 a1a4 c5a4 e4e5 g8f6 e5f6 d7d6 f6e7 f8e7 b1c3 a4c3 d1e2 c3d5 e1f1 c8e6 e2d3 d5b4 g1f3 b4c2 d3h7 d6d5 h7h8 e8d7 d2d4 e7c5 d4c5 d8h8 c1f4 h8e8 f4c7 d5d4 c7e5 d7c6 e5g7 c2b4 f1g1 c6c5 h2h3 b4d5 f3e5 e6h3 e5f7 e8e6 g2h3 e6f7 g7e5 f7f4 h1h2 f4h2 e5h2 d5c3 f2f4 c3d5 h2g3 d5e3 g1h1 c5d6 h1h2 d6c7 h2h1 e3f5 h1g1 f5g3 h3h4 c7b6 g1g2 g3e4 f4f5 b6c7 f5f6 e4f6 g2g1 c7c8,Generated,A00
True,80,draw,1336,1754,e2e4 b8c6 b1c3 e7e5 g1f3 a8b8 d2d4 c6d4 f3e5 f8e7 d1d4 d7d5 c3d5 a7a5 e5f7 g8f6 f7d8 e7d8 d5c7 e8f8 d4f6 d8f6 f1d3 c8e6 c1e3 e6a2 e1g1 f8g8 a1a2 f6b2 a2a5 b2f6 a5d5 f6c3 g2g4 b8e8 d5c5 c3b4 c7e8 b4c5 e8c7 c5e3 g4g5 e3b6 c7d5 h7h6 d5b6 g8f8 f1e1 h6g5 b6c4 g7g6 e4e5 h8h2 d3g6 f8g8 g1h2 b7b6 g6e4 b6b5 e4f3 g8h8 h2g1 b5c4 e1e2 h8g7 e2d2 g7g8 d2d7 c4c3 e5e6 g8h8 e6e7 h8h7 e7e8r h7g6 e8e7 g6h6 d7c7 h6g6,Generated,A00
True,80,draw,1592,1496,d2d4 h7h5 g1f3 g8f6 b1c3 c7c6 c3d5 f6d5 c1f4 d5f4 e2e4 d7d6 f3e5 f4g2 e1d2 d6e5 f1g2 d8d6 d1h5 h8h5 d4d5 h5h2 d2e3 c6d5 e3d2 h2h1 a1h1 b8c6 h1h8 e7e6 g2f3 d5e4 d2c1 c6d4 f3e4 d4c2 h8f8 e8e7 c1c2 e7d7 f8f7 d6e7 c2b3 e7f7 b3a3 f7g6 e4f3 d7d6 f3c6 b7c6 f2f4 d6d7 a3b3 e5e4 f4f5 e6e5 f5g6 a8b8 b3c4 c8b7 c4b3 b8g8 b3a4 g8e8 a4a3 d7c8 b2b4 c8b8 b4b5 e8e7 a3b2 e7e8 a2a4 e4e3 b5c6 e8d8 b2b1 e5e4 c6c7 b8a8,Generated,A00
True,62,black,2125,1619,g1f3 e7e5 e2e4 g8e7 d2d4 e7d5 d4e5 b8c6 b1c3 d5b6 f1c4 b6c4 d1d6 c7d6 c1g5 c4a3 b2a3 d8g5 e5d6 g5g2 f3d4 f8d6 a1d1 g2e4 c3e2 e4h1 e1d2 c6d4 d2c1 d4e2 c1b1 h1h2 d1d2 d6a3 d2d6 h2d6 b1a1 a3b4 a2a3 e2f4 a3b4 f4e6 b4b5 d6f8 a1b1 f8d6 b5b6 e8g8 b6a7 a8a7 b1b2 d6d5 b2b1 f8d8 b1b2 d5f3 b2c1 d7d5 c1b2 f3f6 b2b1 f6a1,Generated,A00
True,80,draw,1863,1293,b1c3 g8f6 g1f3 e7e5 e2e4 b8c6 d2d4 c6d4 d1d4 f6e4 f3e5 d7d5 d4e4 d5e4 e5f7 f8c5 f7d8 e8g8 d8b7 f8f2 b7c5 f2f1 e1e2 f1c1 c3e4 c1h1 a1h1 c8b7 h1e1 h7h6 c5b7 a8d8 b7d6 c7d6 e4c5 d6c5 a2a3 h6h5 e1d1 d8a8 h2h3 a8d8 d1e1 d8c8 e1h1 g7g5 h1d1 c8e8 e2f2 e8e1 f2e1 c5c4 b2b4 c4b3 h3h4 b3b2 h4g5 b2b1q d1b1 g8h8 c2c4 h8g8 e1e2 a7a6 c4c5 a6a5 e2f1 g8h7 b1a1 a5a4 f1g1 h7g8 a1e1 h5h4 e1a1 g8g7 a1f1 g7h7 f1f8 h7g6,Generated,A00
True,27,white,2007,2030,g1f3 g8f6 b1c3 b8c6 d2d4 d7d5 e2e4 c6d4 d1d4 c8h3 c3d5 f6d5 e4d5 e7e5 d5e6 f7e6 d4g7 f8d6 g2h3 e6e5 f3e5 d8d7 g7h8 e8e7 h8h7 e7d8 h7d7,Generated,A00
True,80,draw,1204,1748,h2h3 b8c6 e2e3 d7d5 g1f3 c8h3 b1c3 h3g2 h1h7 g2f1 h7h8 f1e2 c3e2 g8f6 h8f8 e8f8 e3e4 e7e5 d2d3 d5e4 f3e5 e4d3 e5c6 f6h7 c6d8 f7f6 c2d3 a8d8 a2a3 h7g5 c1g5 d8d3 d1d3 f6f5 d3f5 f8e8 a1d1 a7a5 f5a5 e8f7 a5e5 f7g8 e2d4 b7b5 d4b5 c7c6 e1f1 g8h8 f1g1 h8g8 e5c3 g8f7 c3c6 f7g8 b5d4 g8f8 d1a1 f8f7 c6c5 f7g8 c5c2 g8h8 c2c7 h8h7 c7g3 h7g8 g3d6 g8h7 d6e5 h7g8 a1f1 g8h7 e5e7 h7g8 e7e4 g8h8 e4c6 h8g8 g5e7 g8h7,Generated,A00
True,80,draw,1900,1919,b1c3 b8c6 a2a3 d7d5 g1f3 e7e6 e2e4 g8f6 d2d4 f8a3 c3d5 d8d5 b2a3 d5d4 f1c4 d4a1 c1f4 a1d4 c4e6 d4a4 f4c7 a4c2 d1c2 f7e6 e1f1 e8f8 c7f4 f8g8 f1g1 f6e4 c2e4 e6e5 e4e2 c8g4 f4e5 g8f8 e2d2 c6e5 f3e5 g4e6 d2c3 f8g8 h2h3 g7g5 c3e3 e6h3 h1h3 a8d8 e5g4 d8c8 e3a7 c8c6 a7b7 c6c7 h3d3 c7d7 g4h2 g5g4 b7d7 h7h5 h2f3 g8f8 a3a4 g4g3 d7c7 g3f2 g1h1 f2f1r h1h2 h8h6 c7f4 f8g8 f4h6 f1c1 h6h7 g8f8 h7h5 c1c7 f3d4 c7c2,Generated,A00
True,80,draw,1760,1849,g1h3 b8c6 c2c4 e7e5 h3f4 g8f6 b1c3 e5f4 e2e3 h7h6 e3f4 f6g4 d1g4 d7d5 c3d5 f8e7 g4c8 d8c8 d2d4 e8f8 f1d3 e7c5 c1e3 f8g8 h1f1 c6d4 e3d4 c5d4 d5e7 g8f8 e7d5 d4f2 e1e2 f8g8 f1f2 a7a6 f4f5 c8d7 d5c7 d7f5 c7a8 f5d3 e2e1 d3c4 a8c7 c4c7 e1f1 c7f4 f1g1 f4h4 a1b1 h4f2 g1h1 f2f6 h2h3 f6c3 a2a4 c3c7 b1e1 c7g3 e1e7 g3f2 e7c7 f2c5 c7c5 h6h5 h1g1 g7g5 c5g5 g8h7 g5h5 h7g7 h5h7 h8h7 h3h4 g7g8 g1h1 h7h5 h1h2 h5g5,Generated,A00
True,80,draw,1509,2160,b1a3 b8c6 f2f4 g8f6 b2b4 e7e5 a3c4 e5f4 g1f3 c6b4 e2e4 f6e4 d2d4 d7d5 c4a5 c8f5 d1d3 b4d3 f1d3 f5e6 a5b7 a8b8 b7d8 e8d8 c1f4 h7h5 e1g1 h5h4 d3e4 h8g8 f4d6 f8d6 e4d5 e6d5 f3h4 d6h2 g1f2 d5b3 h4g6 f7g6 c2b3 h2d6 f2g1 d8e8 f1b1 e8f8 b1c1 b8b6 b3b4 b6b5 c1c5 d6c5 d4c5 b5c5 b4c5 g6g5 a1d1 g5g4 a2a3 g8h8 d1a1 f8e8 a1d1 h8h2 g1h2 a7a6 c5c6 g7g5 d1d7 e8f8 d7f7 f8g8 f7g7 g8f8 g7h7 f8g8 h7e7 g8h8 e7f7 h8g8,Generated,A00
True,78,black,1894,1976,b1a3 d7d5 a3b5 c7c5 e2e4 b8c6 b5a7 c6a7 g1e2 g8f6 d2d3 d5e4 c1d2 a7c6 d3e4 h7h5 e2d4 d8d4 d1f3 a8a2 d2c1 a2a1 c2c4 d4e4 f3e4 f6e4 f2f4 a1c1 e1e2 e7e5 h1g1 f8d6 e2d3 c1c4 d3c4 e5f4 f1d3 e8g8 g1c1 c8h3 g2h3 f8d8 d3e4 c6d4 c1c2 d4c2 e4b7 c2d4 b7c6 g7g5 c6d7 d8d7 c4c3 c5c4 c3d2 f4f3 d2d1 d6g3 h3h4 g5h4 b2b4 c4b3 d1c1 b3b2 c1b1 f3f2 h2h3 f2f1r b1b2 f1e1 b2c3 e1e8 c3b2 d7d5 b2a2 d5b5 a2a3 e8a8,Generated,A00
True,80,draw,1752,1990,d2d4 g8f6 a2a3 g7g6 b1c3 e7e6 g1f3 a7a5 c3e4 d7d5 c1g5 f6e4 g5f6 f8a3 f3d2 a3c5 f6d8 e8d8 d2e4 c5d4 f2f3 d5e4 d1d4 d8e8 d4e4 b8c6 e4c6 b7c6 e2e4 c8b7 a1d1 c6c5 h2h4 e6e5 f1b5 e8f8 b5c4 b7e4 d1b1 e4f3 g2f3 f8g8 f3f4 a8f8 c4f7 g8f7 f4e5 f7g7 b1d1 a5a4 h4h5 g7g8 h1h4 h7h6 h5g6 f8f4 g6g7 g8f7 g7h8r f4h4 h8c8 h4h1 e1f2 h1d1 f2e3 d1d8 e3f2 d8c8 e5e6 f7f6 e6e7 f6e7 f2f1 c5c4 f1g2 e7d8 g2h1 d8d7 h1g2 c4c3,Generated,A00
True,28,black,1847,1913,h2h4 d7d5 g1f3 c8e6 e2e4 g8f6 e4d5 h7h5 d2d4 f6d5 b1d2 b8d7 f1d3 d5f4 f3e5 d7b8 d1h5 f4d3 c2d3 d8d4 h5f7 e8d8 f7e7 d8c8 e7f8 h8f8 e1f1 d4f2,Generated,A00
True,80,draw,1722,2039,g2g4 d7d5 b1c3 g8f6 e2e4 c8g4 d1g4 f6e4 g4e4 b8d7 c3d5 e7e6 e4h7 e6d5 h7g7 f8g7 d2d4 a7a6 g1f3 c7c6 f1g2 h8h2 h1h2 d8b6 a2a4 b6d4 c1e3 d4e3 e1f1 e3f3 h2h3 f3g2 f1e1 g2h3 a1b1 h3g4 e1d2 g4a4 b1a1 a4c2 d2e3 c2f2 e3f2 d7c5 f2g1 g7b2 a1a6 b7b5 a6a8 e8d7 a8a1 d5d4 a1f1 b2c3 f1f5 b5b4 f5f6 c5e6 f6f7 d7e8 f7b7 e8d8 g1h1 d4d3 h1g2 d3d2 g2h1 d2d1r h1g2 d8e8 b7f7 c6c5 f7b7 c3b2 b7b4 e8f7 b4b2 f7g7 b2d2 c5c4,Generated,A00
True,80,draw,1849,1924,c2c3 h7h6 e2e4 d7d5 d2d4 d5e4 g1f3 e4f3 g2f3 b8c6 c1e3 g8f6 e3h6 c6d4 d1d4 h8h6 d4a7 e7e6 b1d2 h6h5 a7b7 h5h2 a1c1 h2f2 b7c8 d8c8 f1e2 f2f3 c3c4 a8a2 h1h7 a2b2 e2d3 b2d2 h7g7 f8g7 d3e4 e6e5 e1d2 c8e6 c4c5 f6e4 d2e1 g7f6 c1b1 e8f8 b1b2 e6b3 b2b3 e4c5 b3b7 f8e7 b7a7 f3f5 e1d2 e7f8 a7c7 f5f2 d2c1 f2b2 c7f7 f8g8 f7c7 b2e2 c7c5 e2b2 c5e5 b2g2 e5d5 f6d4 d5f5 g2e2 f5d5 d4c5 d5e5 c5d6 e5b5 e2g2 c1b1 d6e5,Generated,A00
True,17,white,1913,1522,e2e4 d7d5 g1e2 e7e5 b1c3 b8c6 d2d4 d5e4 d4e5 c6e5 c1g5 d8d5 c3d5 c8f5 d1d3 g8e7 d5c7,Generated,A00
True,80,draw,1687,1286,b1c3 b8c6 g1f3 e7e5 d2d4 c6d4 f3e5 g8f6 d1d4 f6d5 d4d5 f8c5 d5c5 d8f6 e5f7 f6c3 b2c3 e8f7 c5c7 f7g8 c7d7 a8b8 d7b7 b8a8 b7b6 c8f5 b6a7 h7h5 e2e4 h8h7 e4f5 a8b8 c1h6 b8b2 a7e3 g7h6 a1d1 h7f7 e3h6 f7f5 h6d2 b2a2 f1c4 g8g7 c4a2 f5f4 a2b3 f4f2 d2f2 g7h8 e1g1 h5h4 f2e3 h8h7 f1e1 h4h3 e3h3 h7g7 h3d3 g7f8 c3c4 f8f7 d1c1 f7f8 e1e4 f8g8 e4e7 g8f8 e7f7 f8f7 h2h3 f7g7 c1a1 g7h8 d3c3 h8g8 c3b4 g8h7 b4c5 h7h8,Generated,A00
True,68,black,1611,2023,e2e4 g8f6 d2d4 f6e4 b1d2 b8c6 g1e2 c6d4 e2d4 e4f2 e1f2 d7d6 f1d3 e7e6 d3h7 e8e7 d4e6 c8e6 d1f1 c7c6 d2c4 e6c4 c1f4 h8h7 f2g1 h7h2 g1h2 d8b6 f4d6 e7d6 f1f6 d6d7 f6g7 b6a6 a1d1 f8d6 g2g3 c4a2 g7c3 a2c4 d1d6 d7e7 c3c4 a6c4 g3g4 c4g4 d6d7 g4d7 h2g2 e7f8 g2g1 f7f5 h1h6 f5f4 h6h1 f4f3 h1h8 f8f7 h8g8 d7e7 g8g2 c6c5 g2g7 f7e8 g1h1 e7g7 h1h2 g7g2,Generated,A00
